Time (s),Serial data,Resistance
1156,114,31457.286432160803
1157,112,31200.0
1158,112,31200.0
1159,112,31200.0
1160,113,31328.320802005015
1161,115,31586.90176322418
1162,113,31328.320802005015
1163,113,31328.320802005015
1164,114,31457.286432160803
1165,115,31586.90176322418
1166,116,31717.171717171717
1167,113,31328.320802005015
1168,113,31328.320802005015
1169,112,31200.0
1170,114,31457.286432160803
1171,113,31328.320802005015
1172,114,31457.286432160803
1173,114,31457.286432160803
1174,118,31979.695431472082
1175,115,31586.90176322418
1176,118,31979.695431472082
1177,118,31979.695431472082
1178,115,31586.90176322418
1179,114,31457.286432160803
1180,113,31328.320802005015
1181,115,31586.90176322418
1182,114,31457.286432160803
1183,115,31586.90176322418
1184,117,31848.101265822785
1185,123,32647.814910025707
1186,117,31848.101265822785
1187,115,31586.90176322418
1188,122,32512.82051282051
1189,113,31328.320802005015
1190,113,31328.320802005015
1191,118,31979.695431472082
1192,120,32244.897959183672
1193,116,31717.171717171717
1194,114,31457.286432160803
1195,115,31586.90176322418
1196,114,31457.286432160803
1197,115,31586.90176322418
1198,114,31457.286432160803
1199,117,31848.101265822785
1200,117,31848.101265822785
