Time (s),Serial data,Resistance
686,362,116533.33333333334
687,361,115629.13907284768
688,359,113856.2091503268
689,360,114736.84210526315
690,360,114736.84210526315
691,359,113856.2091503268
692,360,114736.84210526315
693,361,115629.13907284768
694,360,114736.84210526315
695,359,113856.2091503268
696,360,114736.84210526315
697,359,113856.2091503268
698,358,112987.01298701299
699,358,112987.01298701299
700,359,113856.2091503268
701,359,113856.2091503268
702,359,113856.2091503268
703,357,112129.03225806452
704,357,112129.03225806452
705,359,113856.2091503268
706,358,112987.01298701299
707,358,112987.01298701299
708,357,112129.03225806452
709,359,113856.2091503268
710,359,113856.2091503268
711,359,113856.2091503268
712,357,112129.03225806452
713,359,113856.2091503268
714,358,112987.01298701299
715,359,113856.2091503268
716,358,112987.01298701299
717,359,113856.2091503268
718,359,113856.2091503268
719,359,113856.2091503268
720,360,114736.84210526315
721,360,114736.84210526315
722,360,114736.84210526315
723,360,114736.84210526315
724,359,113856.2091503268
725,361,115629.13907284768
726,362,116533.33333333334
727,361,115629.13907284768
728,362,116533.33333333334
729,362,116533.33333333334
730,362,116533.33333333334
731,361,115629.13907284768
732,360,114736.84210526315
733,363,117449.6644295302
734,362,116533.33333333334
735,362,116533.33333333334
736,361,115629.13907284768
737,362,116533.33333333334
738,361,115629.13907284768
739,362,116533.33333333334
740,363,117449.6644295302
741,362,116533.33333333334
742,362,116533.33333333334
743,362,116533.33333333334
744,363,117449.6644295302
745,363,117449.6644295302
746,362,116533.33333333334
747,361,115629.13907284768
748,362,116533.33333333334
749,362,116533.33333333334
750,362,116533.33333333334
751,362,116533.33333333334
752,363,117449.6644295302
753,363,117449.6644295302
754,363,117449.6644295302
755,364,118378.37837837839
756,363,117449.6644295302
757,362,116533.33333333334
758,362,116533.33333333334
759,362,116533.33333333334
760,362,116533.33333333334
761,362,116533.33333333334
762,361,115629.13907284768
763,364,118378.37837837839
764,363,117449.6644295302
765,363,117449.6644295302
766,364,118378.37837837839
767,363,117449.6644295302
768,361,115629.13907284768
769,361,115629.13907284768
770,362,116533.33333333334
771,362,116533.33333333334
772,364,118378.37837837839
773,363,117449.6644295302
774,362,116533.33333333334
775,363,117449.6644295302
776,363,117449.6644295302
777,364,118378.37837837839
778,365,119319.72789115646
779,363,117449.6644295302
780,363,117449.6644295302
781,363,117449.6644295302
782,363,117449.6644295302
783,363,117449.6644295302
784,362,116533.33333333334
785,362,116533.33333333334
786,361,115629.13907284768
787,363,117449.6644295302
788,364,118378.37837837839
789,364,118378.37837837839
790,364,118378.37837837839
791,363,117449.6644295302
792,364,118378.37837837839
793,363,117449.6644295302
794,363,117449.6644295302
795,364,118378.37837837839
796,363,117449.6644295302
797,363,117449.6644295302
798,363,117449.6644295302
799,364,118378.37837837839
800,362,116533.33333333334
801,363,117449.6644295302
802,364,118378.37837837839
803,365,119319.72789115646
804,364,118378.37837837839
805,363,117449.6644295302
806,363,117449.6644295302
807,364,118378.37837837839
