Time (s),Serial data,Resistance
1153,56,24912.28070175439
1154,51,24425.162689804773
1155,54,24716.157205240175
1156,55,24814.004376367615
1157,56,24912.28070175439
1158,57,25010.98901098901
1159,55,24814.004376367615
1160,55,24814.004376367615
1161,55,24814.004376367615
1162,55,24814.004376367615
1163,54,24716.157205240175
1164,56,24912.28070175439
1165,55,24814.004376367615
1166,57,25010.98901098901
1167,56,24912.28070175439
1168,56,24912.28070175439
1169,56,24912.28070175439
1170,56,24912.28070175439
1171,56,24912.28070175439
1172,56,24912.28070175439
1173,57,25010.98901098901
1174,56,24912.28070175439
1175,54,24716.157205240175
1176,53,24618.736383442265
1177,53,24618.736383442265
1178,54,24716.157205240175
1179,56,24912.28070175439
1180,56,24912.28070175439
1181,59,25209.713024282562
1182,57,25010.98901098901
1183,55,24814.004376367615
1184,55,24814.004376367615
1185,55,24814.004376367615
1186,75,26864.988558352405
1187,60,25309.734513274336
1188,60,25309.734513274336
1189,59,25209.713024282562
1190,58,25110.13215859031
1191,57,25010.98901098901
1192,56,24912.28070175439
1193,61,25410.19955654102
1194,63,25612.472160356345
1195,61,25410.19955654102
1196,64,25714.285714285717
1197,56,24912.28070175439
1198,56,24912.28070175439
1199,63,25612.472160356345
1200,58,25110.13215859031
