Time (hr:min:sec),Time (s),Serial data,Resistance
10:30:09,7209,251,58467.43295
10:30:10,7210,261,61593.6255
10:30:11,7211,266,63252.03252
10:30:12,7212,264,62580.64516
10:30:13,7213,256,60000
10:30:14,7214,259,60948.6166
10:30:15,7215,270,64628.09917
10:30:16,7216,260,61269.84127
10:30:17,7217,253,59073.35907
10:30:18,7218,254,59379.84496
10:30:19,7219,271,64979.25311
10:30:20,7220,266,63252.03252
10:30:21,7221,257,60313.72549
10:30:22,7222,256,60000
10:30:23,7223,256,60000
10:30:24,7224,257,60313.72549
10:30:25,7225,256,60000
10:30:26,7226,255,59688.71595
10:30:27,7227,254,59379.84496
10:30:28,7228,255,59688.71595
10:30:29,7229,258,60629.92126
10:30:30,7230,254,59379.84496
10:30:31,7231,254,59379.84496
10:30:32,7232,257,60313.72549
10:30:33,7233,249,57870.72243
10:30:34,7234,250,58167.93893
10:30:35,7235,252,58769.23077
10:30:36,7236,249,57870.72243
10:30:37,7237,247,57283.01887
10:30:38,7238,260,61269.84127
10:30:39,7239,251,58467.43295
10:30:40,7240,250,58167.93893
10:30:41,7241,251,58467.43295
10:30:42,7242,249,57870.72243
10:30:43,7243,250,58167.93893
10:30:44,7244,251,58467.43295
10:30:45,7245,271,64979.25311
10:30:46,7246,256,60000
10:30:47,7247,251,58467.43295
10:30:48,7248,254,59379.84496
10:30:49,7249,255,59688.71595
10:30:50,7250,253,59073.35907
10:30:51,7251,253,59073.35907
10:30:52,7252,252,58769.23077
10:30:53,7253,251,58467.43295
10:30:54,7254,252,58769.23077
10:30:55,7255,250,58167.93893
10:30:56,7256,250,58167.93893
10:30:57,7257,249,57870.72243
10:30:58,7258,249,57870.72243
10:30:59,7259,250,58167.93893
10:31:00,7260,250,58167.93893
10:31:01,7261,250,58167.93893
10:31:02,7262,250,58167.93893
10:31:03,7263,251,58467.43295
10:31:04,7264,251,58467.43295
10:31:05,7265,250,58167.93893
10:31:06,7266,251,58467.43295
10:31:07,7267,251,58467.43295
10:31:08,7268,252,58769.23077
10:31:09,7269,252,58769.23077
10:31:10,7270,251,58467.43295
10:31:11,7271,251,58467.43295
10:31:12,7272,251,58467.43295
10:31:13,7273,251,58467.43295
10:31:14,7274,251,58467.43295
10:31:15,7275,250,58167.93893
10:31:16,7276,249,57870.72243
10:31:17,7277,251,58467.43295
10:31:18,7278,250,58167.93893
10:31:19,7279,250,58167.93893
10:31:20,7280,249,57870.72243
10:31:21,7281,253,59073.35907
10:31:22,7282,250,58167.93893
10:31:23,7283,250,58167.93893
10:31:24,7284,256,60000
10:31:25,7285,250,58167.93893
10:31:26,7286,250,58167.93893
10:31:27,7287,253,59073.35907
10:31:28,7288,334,95056.17978
10:31:29,7289,270,64628.09917
10:31:30,7290,259,60948.6166
10:31:31,7291,259,60948.6166
10:31:32,7292,255,59688.71595
10:31:33,7293,255,59688.71595
10:31:34,7294,259,60948.6166
10:31:35,7295,256,60000
10:31:36,7296,257,60313.72549
10:31:37,7297,255,59688.71595
10:31:38,7298,254,59379.84496
10:31:39,7299,256,60000
10:31:40,7300,253,59073.35907
10:31:41,7301,254,59379.84496
10:31:42,7302,266,63252.03252
10:31:43,7303,259,60948.6166
10:31:44,7304,250,58167.93893
10:31:45,7305,248,57575.75758
10:31:46,7306,248,57575.75758
10:31:47,7307,248,57575.75758
10:31:48,7308,248,57575.75758
10:31:49,7309,248,57575.75758
10:31:50,7310,249,57870.72243
10:31:51,7311,251,58467.43295
10:31:52,7312,260,61269.84127
10:31:53,7313,261,61593.6255
10:31:54,7314,263,62248.99598
10:31:55,7315,262,61920
10:31:56,7316,259,60948.6166
10:31:57,7317,251,58467.43295
10:31:58,7318,248,57575.75758
10:31:59,7319,251,58467.43295
10:32:00,7320,256,60000
10:32:01,7321,257,60313.72549
10:32:02,7322,250,58167.93893
10:32:03,7323,249,57870.72243
10:32:04,7324,253,59073.35907
10:32:05,7325,267,63591.83673
10:32:06,7326,264,62580.64516
10:32:07,7327,259,60948.6166
10:32:08,7328,254,59379.84496
10:32:09,7329,256,60000
10:32:10,7330,253,59073.35907
10:32:11,7331,256,60000
10:32:12,7332,257,60313.72549
10:32:13,7333,263,62248.99598
10:32:14,7334,256,60000
10:32:15,7335,250,58167.93893
10:32:16,7336,250,58167.93893
10:32:17,7337,266,63252.03252
10:32:18,7338,290,72252.25225
10:32:19,7339,284,69824.5614
10:32:20,7340,253,59073.35907
10:32:21,7341,254,59379.84496
10:32:22,7342,253,59073.35907
10:32:23,7343,255,59688.71595
10:32:24,7344,252,58769.23077
10:32:25,7345,250,58167.93893
10:32:26,7346,249,57870.72243
10:32:27,7347,284,69824.5614
10:32:28,7348,253,59073.35907
10:32:29,7349,253,59073.35907
10:32:30,7350,258,60629.92126
10:32:31,7351,256,60000
10:32:32,7352,254,59379.84496
10:32:33,7353,243,56133.829
10:32:34,7354,245,56704.11985
10:32:35,7355,251,58467.43295
10:32:36,7356,250,58167.93893
10:32:37,7357,248,57575.75758
10:32:38,7358,249,57870.72243
10:32:39,7359,259,60948.6166
10:32:40,7360,260,61269.84127
10:32:41,7361,257,60313.72549
10:32:42,7362,254,59379.84496
10:32:43,7363,250,58167.93893
10:32:44,7364,249,57870.72243
10:32:45,7365,250,58167.93893
10:32:46,7366,251,58467.43295
10:32:47,7367,254,59379.84496
10:32:48,7368,246,56992.4812
10:32:49,7369,247,57283.01887
10:32:50,7370,247,57283.01887
10:32:51,7371,244,56417.91045
10:32:52,7372,245,56704.11985
10:32:53,7373,243,56133.829
10:32:54,7374,245,56704.11985
10:32:55,7375,247,57283.01887
10:32:56,7376,248,57575.75758
10:32:57,7377,251,58467.43295
10:32:58,7378,251,58467.43295
10:32:59,7379,252,58769.23077
10:33:00,7380,252,58769.23077
10:33:01,7381,251,58467.43295
10:33:02,7382,252,58769.23077
10:33:03,7383,265,62914.97976
10:33:04,7384,258,60629.92126
10:33:05,7385,256,60000
10:33:06,7386,247,57283.01887
10:33:07,7387,252,58769.23077
10:33:08,7388,268,63934.42623
10:33:09,7389,259,60948.6166
10:33:10,7390,254,59379.84496
10:33:11,7391,252,58769.23077
10:33:12,7392,252,58769.23077
10:33:13,7393,252,58769.23077
10:33:14,7394,251,58467.43295
10:33:15,7395,251,58467.43295
10:33:16,7396,251,58467.43295
10:33:17,7397,249,57870.72243
10:33:18,7398,268,63934.42623
10:33:19,7399,254,59379.84496
10:33:20,7400,267,63591.83673
10:33:21,7401,267,63591.83673
10:33:22,7402,267,63591.83673
10:33:23,7403,263,62248.99598
10:33:24,7404,260,61269.84127
10:33:25,7405,252,58769.23077
10:33:26,7406,250,58167.93893
10:33:27,7407,247,57283.01887
10:33:28,7408,246,56992.4812
10:33:29,7409,249,57870.72243
10:33:30,7410,248,57575.75758
10:33:31,7411,248,57575.75758
10:33:32,7412,251,58467.43295
10:33:33,7413,249,57870.72243
10:33:34,7414,248,57575.75758
10:33:35,7415,250,58167.93893
10:33:36,7416,249,57870.72243
10:33:37,7417,248,57575.75758
10:33:38,7418,257,60313.72549
10:33:39,7419,248,57575.75758
10:33:40,7420,245,56704.11985
10:33:41,7421,250,58167.93893
10:33:42,7422,247,57283.01887
10:33:43,7423,244,56417.91045
10:33:44,7424,258,60629.92126
10:33:45,7425,258,60629.92126
10:33:46,7426,252,58769.23077
10:33:47,7427,250,58167.93893
10:33:48,7428,252,58769.23077
10:33:49,7429,251,58467.43295
10:33:50,7430,251,58467.43295
10:33:51,7431,251,58467.43295
10:33:52,7432,250,58167.93893
10:33:53,7433,250,58167.93893
10:33:54,7434,251,58467.43295
10:33:55,7435,250,58167.93893
10:33:56,7436,250,58167.93893
10:33:57,7437,246,56992.4812
10:33:58,7438,247,57283.01887
10:33:59,7439,250,58167.93893
10:34:00,7440,295,74377.88018
10:34:01,7441,272,65333.33333
10:34:02,7442,257,60313.72549
10:34:03,7443,256,60000
10:34:04,7444,252,58769.23077
10:34:05,7445,259,60948.6166
10:34:06,7446,251,58467.43295
10:34:07,7447,258,60629.92126
10:34:08,7448,256,60000
10:34:09,7449,251,58467.43295
10:34:10,7450,253,59073.35907
10:34:11,7451,252,58769.23077
10:34:12,7452,251,58467.43295
10:34:13,7453,250,58167.93893
10:34:14,7454,245,56704.11985
10:34:15,7455,258,60629.92126
10:34:16,7456,259,60948.6166
10:34:17,7457,252,58769.23077
10:34:18,7458,250,58167.93893
10:34:19,7459,251,58467.43295
10:34:20,7460,251,58467.43295
10:34:21,7461,260,61269.84127
10:34:22,7462,257,60313.72549
10:34:23,7463,253,59073.35907
10:34:24,7464,253,59073.35907
10:34:25,7465,255,59688.71595
10:34:26,7466,251,58467.43295
10:34:27,7467,252,58769.23077
10:34:28,7468,249,57870.72243
10:34:29,7469,254,59379.84496
10:34:30,7470,249,57870.72243
10:34:31,7471,250,58167.93893
10:34:32,7472,252,58769.23077
10:34:33,7473,250,58167.93893
10:34:34,7474,255,59688.71595
10:34:35,7475,255,59688.71595
10:34:36,7476,256,60000
10:34:37,7477,251,58467.43295
10:34:38,7478,244,56417.91045
10:34:39,7479,240,55294.11765
10:34:40,7480,270,64628.09917
10:34:41,7481,335,95706.21469
10:34:42,7482,262,61920
10:34:43,7483,254,59379.84496
10:34:44,7484,253,59073.35907
10:34:45,7485,252,58769.23077
10:34:46,7486,252,58769.23077
10:34:47,7487,252,58769.23077
10:34:48,7488,252,58769.23077
10:34:49,7489,251,58467.43295
10:34:50,7490,252,58769.23077
10:34:51,7491,252,58769.23077
10:34:52,7492,251,58467.43295
10:34:53,7493,252,58769.23077
10:34:54,7494,251,58467.43295
10:34:55,7495,251,58467.43295
10:34:56,7496,252,58769.23077
10:34:57,7497,251,58467.43295
10:34:58,7498,251,58467.43295
10:34:59,7499,251,58467.43295
10:35:00,7500,251,58467.43295
10:35:01,7501,251,58467.43295
10:35:02,7502,251,58467.43295
10:35:03,7503,250,58167.93893
10:35:04,7504,251,58467.43295
10:35:05,7505,249,57870.72243
10:35:06,7506,250,58167.93893
10:35:07,7507,250,58167.93893
10:35:08,7508,250,58167.93893
10:35:09,7509,249,57870.72243
10:35:10,7510,248,57575.75758
10:35:11,7511,246,56992.4812
10:35:12,7512,245,56704.11985
10:35:13,7513,251,58467.43295
10:35:14,7514,266,63252.03252
10:35:15,7515,256,60000
10:35:16,7516,255,59688.71595
10:35:17,7517,258,60629.92126
10:35:18,7518,292,73090.90909
10:35:19,7519,275,66413.50211
10:35:20,7520,262,61920
10:35:21,7521,265,62914.97976
10:35:22,7522,263,62248.99598
10:35:23,7523,267,63591.83673
10:35:24,7524,266,63252.03252
10:35:25,7525,266,63252.03252
10:35:26,7526,265,62914.97976
10:35:27,7527,272,65333.33333
10:35:28,7528,269,64279.83539
10:35:29,7529,268,63934.42623
10:35:30,7530,265,62914.97976
10:35:31,7531,294,73944.95413
10:35:32,7532,292,73090.90909
10:35:33,7533,289,71838.56502
10:35:34,7534,272,65333.33333
10:35:35,7535,271,64979.25311
10:35:36,7536,268,63934.42623
10:35:37,7537,267,63591.83673
10:35:38,7538,268,63934.42623
10:35:39,7539,267,63591.83673
10:35:40,7540,266,63252.03252
10:35:41,7541,267,63591.83673
10:35:42,7542,266,63252.03252
10:35:43,7543,266,63252.03252
10:35:44,7544,266,63252.03252
10:35:45,7545,266,63252.03252
10:35:46,7546,264,62580.64516
10:35:47,7547,264,62580.64516
10:35:48,7548,263,62248.99598
10:35:49,7549,263,62248.99598
10:35:50,7550,263,62248.99598
10:35:51,7551,263,62248.99598
10:35:52,7552,263,62248.99598
10:35:53,7553,262,61920
10:35:54,7554,264,62580.64516
10:35:55,7555,267,63591.83673
10:35:56,7556,267,63591.83673
10:35:57,7557,262,61920
10:35:58,7558,265,62914.97976
10:35:59,7559,264,62580.64516
10:36:00,7560,264,62580.64516
10:36:01,7561,254,59379.84496
10:36:02,7562,253,59073.35907
10:36:03,7563,251,58467.43295
10:36:04,7564,252,58769.23077
10:36:05,7565,248,57575.75758
10:36:06,7566,246,56992.4812
10:36:07,7567,245,56704.11985
10:36:08,7568,242,55851.85185
10:36:09,7569,241,55571.95572
10:36:10,7570,240,55294.11765
10:36:11,7571,238,54744.52555
10:36:12,7572,238,54744.52555
10:36:13,7573,237,54472.72727
10:36:14,7574,235,53935.01805
10:36:15,7575,237,54472.72727
10:36:16,7576,236,54202.89855
10:36:17,7577,235,53935.01805
10:36:18,7578,236,54202.89855
10:36:19,7579,238,54744.52555
10:36:20,7580,237,54472.72727
10:36:21,7581,276,66779.66102
10:36:22,7582,291,72669.68326
10:36:23,7583,272,65333.33333
10:36:24,7584,267,63591.83673
10:36:25,7585,265,62914.97976
10:36:26,7586,263,62248.99598
10:36:27,7587,260,61269.84127
10:36:28,7588,258,60629.92126
10:36:29,7589,258,60629.92126
10:36:30,7590,256,60000
10:36:31,7591,255,59688.71595
10:36:32,7592,256,60000
10:36:33,7593,256,60000
10:36:34,7594,255,59688.71595
10:36:35,7595,261,61593.6255
10:36:36,7596,256,60000
10:36:37,7597,257,60313.72549
10:36:38,7598,266,63252.03252
10:36:39,7599,266,63252.03252
10:36:40,7600,264,62580.64516
10:36:41,7601,260,61269.84127
10:36:42,7602,260,61269.84127
10:36:43,7603,259,60948.6166
10:36:44,7604,259,60948.6166
10:36:45,7605,259,60948.6166
10:36:46,7606,258,60629.92126
10:36:47,7607,258,60629.92126
10:36:48,7608,258,60629.92126
10:36:49,7609,259,60948.6166
10:36:50,7610,258,60629.92126
10:36:51,7611,259,60948.6166
10:36:52,7612,258,60629.92126
10:36:53,7613,255,59688.71595
10:36:54,7614,252,58769.23077
10:36:55,7615,251,58467.43295
10:36:56,7616,250,58167.93893
10:36:57,7617,249,57870.72243
10:36:58,7618,251,58467.43295
10:36:59,7619,251,58467.43295
10:37:00,7620,250,58167.93893
10:37:01,7621,250,58167.93893
10:37:02,7622,248,57575.75758
10:37:03,7623,248,57575.75758
10:37:04,7624,249,57870.72243
10:37:05,7625,248,57575.75758
10:37:06,7626,248,57575.75758
10:37:07,7627,248,57575.75758
10:37:08,7628,248,57575.75758
10:37:09,7629,249,57870.72243
10:37:10,7630,250,58167.93893
10:37:11,7631,269,64279.83539
10:37:12,7632,265,62914.97976
10:37:13,7633,263,62248.99598
10:37:14,7634,265,62914.97976
10:37:15,7635,268,63934.42623
10:37:16,7636,262,61920
10:37:17,7637,261,61593.6255
10:37:18,7638,260,61269.84127
10:37:19,7639,258,60629.92126
10:37:20,7640,257,60313.72549
10:37:21,7641,258,60629.92126
10:37:22,7642,257,60313.72549
10:37:23,7643,255,59688.71595
10:37:24,7644,254,59379.84496
10:37:25,7645,255,59688.71595
10:37:26,7646,257,60313.72549
10:37:27,7647,257,60313.72549
10:37:28,7648,258,60629.92126
10:37:29,7649,256,60000
10:37:30,7650,256,60000
10:37:31,7651,259,60948.6166
10:37:32,7652,259,60948.6166
10:37:33,7653,257,60313.72549
10:37:34,7654,258,60629.92126
10:37:35,7655,260,61269.84127
10:37:36,7656,257,60313.72549
10:37:37,7657,256,60000
10:37:38,7658,257,60313.72549
10:37:39,7659,255,59688.71595
10:37:40,7660,255,59688.71595
10:37:41,7661,256,60000
10:37:42,7662,255,59688.71595
10:37:43,7663,254,59379.84496
10:37:44,7664,254,59379.84496
10:37:45,7665,254,59379.84496
10:37:46,7666,254,59379.84496
10:37:47,7667,252,58769.23077
10:37:48,7668,252,58769.23077
10:37:49,7669,254,59379.84496
10:37:50,7670,257,60313.72549
10:37:51,7671,254,59379.84496
10:37:52,7672,255,59688.71595
10:37:53,7673,255,59688.71595
10:37:54,7674,249,57870.72243
10:37:55,7675,250,58167.93893
10:37:56,7676,250,58167.93893
10:37:57,7677,250,58167.93893
10:37:58,7678,248,57575.75758
10:37:59,7679,249,57870.72243
10:38:00,7680,249,57870.72243
10:38:01,7681,249,57870.72243
10:38:02,7682,249,57870.72243
10:38:03,7683,249,57870.72243
10:38:04,7684,249,57870.72243
10:38:05,7685,248,57575.75758
10:38:06,7686,248,57575.75758
10:38:07,7687,249,57870.72243
10:38:08,7688,250,58167.93893
10:38:09,7689,249,57870.72243
10:38:10,7690,250,58167.93893
10:38:11,7691,252,58769.23077
10:38:12,7692,251,58467.43295
10:38:13,7693,251,58467.43295
10:38:14,7694,270,64628.09917
10:38:15,7695,273,65690.37657
10:38:16,7696,284,69824.5614
10:38:17,7697,277,67148.93617
10:38:18,7698,274,66050.42017
10:38:19,7699,273,65690.37657
10:38:20,7700,270,64628.09917
10:38:21,7701,265,62914.97976
10:38:22,7702,255,59688.71595
10:38:23,7703,253,59073.35907
10:38:24,7704,250,58167.93893
10:38:25,7705,265,62914.97976
10:38:26,7706,272,65333.33333
10:38:27,7707,267,63591.83673
10:38:28,7708,272,65333.33333
10:38:29,7709,265,62914.97976
10:38:30,7710,257,60313.72549
10:38:31,7711,251,58467.43295
10:38:32,7712,250,58167.93893
10:38:33,7713,244,56417.91045
10:38:34,7714,243,56133.829
10:38:35,7715,243,56133.829
10:38:36,7716,241,55571.95572
10:38:37,7717,250,58167.93893
10:38:38,7718,243,56133.829
10:38:39,7719,243,56133.829
10:38:40,7720,243,56133.829
10:38:41,7721,244,56417.91045
10:38:42,7722,244,56417.91045
10:38:43,7723,245,56704.11985
10:38:44,7724,245,56704.11985
10:38:45,7725,245,56704.11985
10:38:46,7726,244,56417.91045
10:38:47,7727,243,56133.829
10:38:48,7728,244,56417.91045
10:38:49,7729,243,56133.829
10:38:50,7730,243,56133.829
10:38:51,7731,243,56133.829
10:38:52,7732,242,55851.85185
10:38:53,7733,242,55851.85185
10:38:54,7734,243,56133.829
10:38:55,7735,243,56133.829
10:38:56,7736,243,56133.829
10:38:57,7737,244,56417.91045
10:38:58,7738,243,56133.829
10:38:59,7739,243,56133.829
10:39:00,7740,243,56133.829
10:39:01,7741,243,56133.829
10:39:02,7742,244,56417.91045
10:39:03,7743,243,56133.829
10:39:04,7744,243,56133.829
10:39:05,7745,244,56417.91045
10:39:06,7746,244,56417.91045
10:39:07,7747,244,56417.91045
10:39:08,7748,244,56417.91045
10:39:09,7749,242,55851.85185
10:39:10,7750,243,56133.829
10:39:11,7751,244,56417.91045
10:39:12,7752,259,60948.6166
10:39:13,7753,253,59073.35907
10:39:14,7754,250,58167.93893
10:39:15,7755,249,57870.72243
10:39:16,7756,248,57575.75758
10:39:17,7757,245,56704.11985
10:39:18,7758,245,56704.11985
10:39:19,7759,243,56133.829
10:39:20,7760,245,56704.11985
10:39:21,7761,245,56704.11985
10:39:22,7762,242,55851.85185
10:39:23,7763,239,55018.31502
10:39:24,7764,246,56992.4812
10:39:25,7765,267,63591.83673
10:39:26,7766,272,65333.33333
10:39:27,7767,258,60629.92126
10:39:28,7768,252,58769.23077
10:39:29,7769,251,58467.43295
10:39:30,7770,256,60000
10:39:31,7771,247,57283.01887
10:39:32,7772,248,57575.75758
10:39:33,7773,248,57575.75758
10:39:34,7774,248,57575.75758
10:39:35,7775,247,57283.01887
10:39:36,7776,246,56992.4812
10:39:37,7777,247,57283.01887
10:39:38,7778,248,57575.75758
10:39:39,7779,247,57283.01887
10:39:40,7780,247,57283.01887
10:39:41,7781,245,56704.11985
10:39:42,7782,245,56704.11985
10:39:43,7783,244,56417.91045
10:39:44,7784,244,56417.91045
10:39:45,7785,244,56417.91045
10:39:46,7786,244,56417.91045
10:39:47,7787,244,56417.91045
10:39:48,7788,243,56133.829
10:39:49,7789,242,55851.85185
10:39:50,7790,243,56133.829
10:39:51,7791,242,55851.85185
10:39:52,7792,242,55851.85185
10:39:53,7793,243,56133.829
10:39:54,7794,243,56133.829
10:39:55,7795,243,56133.829
10:39:56,7796,242,55851.85185
10:39:57,7797,243,56133.829
10:39:58,7798,245,56704.11985
10:39:59,7799,244,56417.91045
10:40:00,7800,244,56417.91045
10:40:01,7801,242,55851.85185
10:40:02,7802,243,56133.829
10:40:03,7803,241,55571.95572
10:40:04,7804,243,56133.829
10:40:05,7805,243,56133.829
10:40:06,7806,241,55571.95572
10:40:07,7807,240,55294.11765
10:40:08,7808,239,55018.31502
10:40:09,7809,239,55018.31502
10:40:10,7810,239,55018.31502
10:40:11,7811,239,55018.31502
10:40:12,7812,241,55571.95572
10:40:13,7813,240,55294.11765
10:40:14,7814,242,55851.85185
10:40:15,7815,242,55851.85185
10:40:16,7816,245,56704.11985
10:40:17,7817,242,55851.85185
10:40:18,7818,242,55851.85185
10:40:19,7819,239,55018.31502
10:40:20,7820,238,54744.52555
10:40:21,7821,239,55018.31502
10:40:22,7822,239,55018.31502
10:40:23,7823,239,55018.31502
10:40:24,7824,240,55294.11765
10:40:25,7825,245,56704.11985
10:40:26,7826,246,56992.4812
10:40:27,7827,242,55851.85185
10:40:28,7828,245,56704.11985
10:40:29,7829,239,55018.31502
10:40:30,7830,243,56133.829
10:40:31,7831,243,56133.829
10:40:32,7832,242,55851.85185
10:40:33,7833,242,55851.85185
10:40:34,7834,239,55018.31502
10:40:35,7835,241,55571.95572
10:40:36,7836,239,55018.31502
10:40:37,7837,238,54744.52555
10:40:38,7838,238,54744.52555
10:40:39,7839,239,55018.31502
10:40:40,7840,238,54744.52555
10:40:41,7841,238,54744.52555
10:40:42,7842,239,55018.31502
10:40:43,7843,238,54744.52555
10:40:44,7844,238,54744.52555
10:40:45,7845,238,54744.52555
10:40:46,7846,239,55018.31502
10:40:47,7847,239,55018.31502
10:40:48,7848,240,55294.11765
10:40:49,7849,240,55294.11765
10:40:50,7850,239,55018.31502
10:40:51,7851,239,55018.31502
10:40:52,7852,239,55018.31502
10:40:53,7853,239,55018.31502
10:40:54,7854,240,55294.11765
10:40:55,7855,241,55571.95572
10:40:56,7856,240,55294.11765
10:40:57,7857,240,55294.11765
10:40:58,7858,240,55294.11765
10:40:59,7859,253,59073.35907
10:41:00,7860,246,56992.4812
10:41:01,7861,245,56704.11985
10:41:02,7862,244,56417.91045
10:41:03,7863,245,56704.11985
10:41:04,7864,244,56417.91045
10:41:05,7865,243,56133.829
10:41:06,7866,242,55851.85185
10:41:07,7867,242,55851.85185
10:41:08,7868,241,55571.95572
10:41:09,7869,240,55294.11765
10:41:10,7870,244,56417.91045
10:41:11,7871,242,55851.85185
10:41:12,7872,242,55851.85185
10:41:13,7873,249,57870.72243
10:41:14,7874,246,56992.4812
10:41:15,7875,247,57283.01887
10:41:16,7876,246,56992.4812
10:41:17,7877,248,57575.75758
10:41:18,7878,247,57283.01887
10:41:19,7879,246,56992.4812
10:41:20,7880,247,57283.01887
10:41:21,7881,245,56704.11985
10:41:22,7882,253,59073.35907
10:41:23,7883,254,59379.84496
10:41:24,7884,252,58769.23077
10:41:25,7885,251,58467.43295
10:41:26,7886,250,58167.93893
10:41:27,7887,251,58467.43295
10:41:28,7888,253,59073.35907
10:41:29,7889,253,59073.35907
10:41:30,7890,253,59073.35907
10:41:31,7891,252,58769.23077
10:41:32,7892,252,58769.23077
10:41:33,7893,254,59379.84496
10:41:34,7894,269,64279.83539
10:41:35,7895,254,59379.84496
10:41:36,7896,267,63591.83673
10:41:37,7897,274,66050.42017
10:41:38,7898,257,60313.72549
10:41:39,7899,251,58467.43295
10:41:40,7900,291,72669.68326
10:41:41,7901,286,70619.46903
10:41:42,7902,259,60948.6166
10:41:43,7903,273,65690.37657
10:41:44,7904,267,63591.83673
10:41:45,7905,258,60629.92126
10:41:46,7906,259,60948.6166
10:41:47,7907,273,65690.37657
10:41:48,7908,277,67148.93617
10:41:49,7909,259,60948.6166
10:41:50,7910,260,61269.84127
10:41:51,7911,259,60948.6166
10:41:52,7912,272,65333.33333
10:41:53,7913,265,62914.97976
10:41:54,7914,265,62914.97976
10:41:55,7915,260,61269.84127
10:41:56,7916,288,71428.57143
10:41:57,7917,325,89518.71658
10:41:58,7918,272,65333.33333
10:41:59,7919,269,64279.83539
10:42:00,7920,269,64279.83539
10:42:01,7921,269,64279.83539
10:42:02,7922,269,64279.83539
10:42:03,7923,261,61593.6255
10:42:04,7924,262,61920
10:42:05,7925,262,61920
10:42:06,7926,262,61920
10:42:07,7927,261,61593.6255
10:42:08,7928,263,62248.99598
10:42:09,7929,264,62580.64516
10:42:10,7930,263,62248.99598
10:42:11,7931,268,63934.42623
10:42:12,7932,269,64279.83539
10:42:13,7933,268,63934.42623
10:42:14,7934,269,64279.83539
10:42:15,7935,269,64279.83539
10:42:16,7936,269,64279.83539
10:42:17,7937,268,63934.42623
10:42:18,7938,269,64279.83539
10:42:19,7939,268,63934.42623
10:42:20,7940,267,63591.83673
10:42:21,7941,268,63934.42623
10:42:22,7942,267,63591.83673
10:42:23,7943,267,63591.83673
10:42:24,7944,276,66779.66102
10:42:25,7945,267,63591.83673
10:42:26,7946,266,63252.03252
10:42:27,7947,267,63591.83673
10:42:28,7948,267,63591.83673
10:42:29,7949,270,64628.09917
10:42:30,7950,271,64979.25311
10:42:31,7951,264,62580.64516
10:42:32,7952,265,62914.97976
10:42:33,7953,264,62580.64516
10:42:34,7954,262,61920
10:42:35,7955,265,62914.97976
10:42:36,7956,264,62580.64516
10:42:37,7957,270,64628.09917
10:42:38,7958,271,64979.25311
10:42:39,7959,267,63591.83673
10:42:40,7960,267,63591.83673
10:42:41,7961,265,62914.97976
10:42:42,7962,263,62248.99598
10:42:43,7963,263,62248.99598
10:42:44,7964,265,62914.97976
10:42:45,7965,265,62914.97976
10:42:46,7966,266,63252.03252
10:42:47,7967,264,62580.64516
10:42:48,7968,264,62580.64516
10:42:49,7969,263,62248.99598
10:42:50,7970,266,63252.03252
10:42:51,7971,265,62914.97976
10:42:52,7972,275,66413.50211
10:42:53,7973,264,62580.64516
10:42:54,7974,264,62580.64516
10:42:55,7975,264,62580.64516
10:42:56,7976,268,63934.42623
10:42:57,7977,264,62580.64516
10:42:58,7978,278,67521.36752
10:42:59,7979,291,72669.68326
10:43:00,7980,257,60313.72549
10:43:01,7981,270,64628.09917
10:43:02,7982,265,62914.97976
10:43:03,7983,263,62248.99598
10:43:04,7984,274,66050.42017
10:43:05,7985,268,63934.42623
10:43:06,7986,271,64979.25311
10:43:07,7987,268,63934.42623
10:43:08,7988,267,63591.83673
10:43:09,7989,266,63252.03252
10:43:10,7990,266,63252.03252
10:43:11,7991,266,63252.03252
10:43:12,7992,268,63934.42623
10:43:13,7993,266,63252.03252
10:43:14,7994,278,67521.36752
10:43:15,7995,273,65690.37657
10:43:16,7996,259,60948.6166
10:43:17,7997,270,64628.09917
10:43:18,7998,268,63934.42623
10:43:19,7999,290,72252.25225
10:43:20,8000,284,69824.5614
10:43:21,8001,273,65690.37657
10:43:22,8002,262,61920
10:43:23,8003,260,61269.84127
10:43:24,8004,264,62580.64516
10:43:25,8005,264,62580.64516
10:43:26,8006,262,61920
10:43:27,8007,263,62248.99598
10:43:28,8008,275,66413.50211
10:43:29,8009,269,64279.83539
10:43:30,8010,266,63252.03252
10:43:31,8011,266,63252.03252
10:43:32,8012,267,63591.83673
10:43:33,8013,266,63252.03252
10:43:34,8014,265,62914.97976
10:43:35,8015,265,62914.97976
10:43:36,8016,279,67896.99571
10:43:37,8017,274,66050.42017
10:43:38,8018,273,65690.37657
10:43:39,8019,268,63934.42623
10:43:40,8020,269,64279.83539
10:43:41,8021,267,63591.83673
10:43:42,8022,267,63591.83673
10:43:43,8023,266,63252.03252
10:43:44,8024,264,62580.64516
10:43:45,8025,265,62914.97976
10:43:46,8026,265,62914.97976
10:43:47,8027,265,62914.97976
10:43:48,8028,265,62914.97976
10:43:49,8029,265,62914.97976
10:43:50,8030,264,62580.64516
10:43:51,8031,264,62580.64516
10:43:52,8032,264,62580.64516
10:43:53,8033,264,62580.64516
10:43:54,8034,264,62580.64516
10:43:55,8035,265,62914.97976
10:43:56,8036,264,62580.64516
10:43:57,8037,263,62248.99598
10:43:58,8038,262,61920
10:43:59,8039,263,62248.99598
