Time (s),Serial data,Resistance
554,308,80392.15686274509
555,308,80392.15686274509
556,307,79902.43902439025
557,308,80392.15686274509
558,308,80392.15686274509
559,308,80392.15686274509
560,307,79902.43902439025
561,308,80392.15686274509
562,308,80392.15686274509
563,309,80886.69950738916
564,308,80392.15686274509
565,308,80392.15686274509
566,308,80392.15686274509
567,309,80886.69950738916
568,308,80392.15686274509
569,308,80392.15686274509
570,308,80392.15686274509
571,309,80886.69950738916
572,308,80392.15686274509
573,309,80886.69950738916
574,308,80392.15686274509
575,308,80392.15686274509
576,308,80392.15686274509
577,309,80886.69950738916
578,308,80392.15686274509
579,309,80886.69950738916
580,308,80392.15686274509
581,309,80886.69950738916
582,309,80886.69950738916
583,308,80392.15686274509
584,309,80886.69950738916
585,308,80392.15686274509
586,309,80886.69950738916
587,308,80392.15686274509
588,309,80886.69950738916
589,308,80392.15686274509
590,309,80886.69950738916
591,308,80392.15686274509
592,308,80392.15686274509
593,309,80886.69950738916
594,308,80392.15686274509
595,308,80392.15686274509
596,308,80392.15686274509
597,308,80392.15686274509
598,308,80392.15686274509
599,309,80886.69950738916
600,309,80886.69950738916
601,308,80392.15686274509
602,308,80392.15686274509
603,308,80392.15686274509
604,309,80886.69950738916
605,312,82400.0
606,310,81386.13861386139
607,309,80886.69950738916
608,309,80886.69950738916
609,309,80886.69950738916
610,309,80886.69950738916
611,309,80886.69950738916
612,309,80886.69950738916
613,309,80886.69950738916
614,310,81386.13861386139
615,310,81386.13861386139
616,308,80392.15686274509
617,309,80886.69950738916
618,309,80886.69950738916
619,308,80392.15686274509
620,307,79902.43902439025
621,308,80392.15686274509
622,309,80886.69950738916
623,311,81890.54726368158
624,310,81386.13861386139
625,308,80392.15686274509
626,307,79902.43902439025
627,305,78937.19806763285
628,306,79417.47572815535
629,304,78461.53846153845
630,301,77061.61137440758
631,300,76603.77358490566
632,298,75700.93457943926
633,299,76150.23474178404
634,298,75700.93457943926
635,297,75255.81395348837
636,297,75255.81395348837
637,302,77523.80952380953
638,312,82400.0
639,323,88359.78835978835
640,321,87225.13089005236
641,320,86666.66666666666
642,314,83434.34343434345
643,310,81386.13861386139
644,307,79902.43902439025
645,306,79417.47572815535
646,309,80886.69950738916
647,306,79417.47572815535
648,307,79902.43902439025
649,305,78937.19806763285
650,305,78937.19806763285
651,305,78937.19806763285
652,304,78461.53846153845
653,305,78937.19806763285
654,306,79417.47572815535
655,302,77523.80952380953
656,320,86666.66666666666
657,311,81890.54726368158
658,310,81386.13861386139
659,310,81386.13861386139
660,310,81386.13861386139
661,307,79902.43902439025
662,307,79902.43902439025
663,306,79417.47572815535
664,307,79902.43902439025
665,308,80392.15686274509
666,307,79902.43902439025
667,307,79902.43902439025
668,299,76150.23474178404
669,304,78461.53846153845
670,302,77523.80952380953
671,300,76603.77358490566
672,301,77061.61137440758
673,299,76150.23474178404
674,298,75700.93457943926
675,298,75700.93457943926
676,297,75255.81395348837
677,297,75255.81395348837
678,295,74377.88018433179
679,295,74377.88018433179
680,296,74814.81481481482
681,295,74377.88018433179
682,298,75700.93457943926
683,299,76150.23474178404
684,306,79417.47572815535
685,307,79902.43902439025
686,299,76150.23474178404
687,294,73944.95412844037
688,295,74377.88018433179
689,293,73515.98173515982
690,291,72669.68325791856
691,291,72669.68325791856
692,289,71838.56502242152
693,286,70619.46902654867
694,288,71428.57142857143
695,286,70619.46902654867
696,285,70220.26431718061
697,284,69824.56140350878
698,286,70619.46902654867
699,285,70220.26431718061
700,284,69824.56140350878
701,284,69824.56140350878
702,284,69824.56140350878
703,284,69824.56140350878
704,283,69432.31441048035
705,283,69432.31441048035
706,281,68658.00865800866
707,282,69043.47826086957
708,287,71022.22222222222
709,287,71022.22222222222
710,287,71022.22222222222
711,286,70619.46902654867
712,284,69824.56140350878
713,282,69043.47826086957
714,284,69824.56140350878
715,287,71022.22222222222
716,286,70619.46902654867
717,286,70619.46902654867
718,284,69824.56140350878
719,285,70220.26431718061
720,283,69432.31441048035
721,284,69824.56140350878
722,284,69824.56140350878
723,283,69432.31441048035
724,284,69824.56140350878
725,284,69824.56140350878
726,283,69432.31441048035
727,283,69432.31441048035
728,283,69432.31441048035
729,282,69043.47826086957
730,283,69432.31441048035
731,283,69432.31441048035
732,282,69043.47826086957
733,282,69043.47826086957
734,283,69432.31441048035
735,283,69432.31441048035
736,283,69432.31441048035
737,281,68658.00865800866
738,282,69043.47826086957
739,284,69824.56140350878
740,282,69043.47826086957
741,281,68658.00865800866
742,281,68658.00865800866
743,282,69043.47826086957
744,280,68275.86206896552
745,281,68658.00865800866
746,280,68275.86206896552
747,280,68275.86206896552
748,279,67896.9957081545
749,279,67896.9957081545
750,279,67896.9957081545
751,279,67896.9957081545
752,279,67896.9957081545
753,279,67896.9957081545
754,279,67896.9957081545
755,280,68275.86206896552
756,280,68275.86206896552
757,279,67896.9957081545
758,279,67896.9957081545
759,280,68275.86206896552
760,279,67896.9957081545
761,280,68275.86206896552
762,278,67521.36752136752
763,278,67521.36752136752
764,278,67521.36752136752
765,278,67521.36752136752
766,278,67521.36752136752
767,276,66779.66101694915
768,277,67148.93617021276
769,276,66779.66101694915
770,275,66413.50210970464
771,277,67148.93617021276
772,277,67148.93617021276
773,276,66779.66101694915
774,276,66779.66101694915
775,277,67148.93617021276
776,276,66779.66101694915
777,277,67148.93617021276
778,277,67148.93617021276
779,277,67148.93617021276
780,277,67148.93617021276
781,276,66779.66101694915
782,276,66779.66101694915
783,276,66779.66101694915
784,276,66779.66101694915
785,277,67148.93617021276
786,277,67148.93617021276
787,277,67148.93617021276
788,276,66779.66101694915
789,276,66779.66101694915
790,277,67148.93617021276
791,276,66779.66101694915
792,277,67148.93617021276
