Time (s),Serial data,Resistance
488,119,32111.959287531805
489,122,32512.82051282051
490,120,32244.897959183672
491,121,32378.51662404092
492,124,32783.50515463918
493,125,32919.89664082687
494,123,32647.814910025707
495,123,32647.814910025707
496,123,32647.814910025707
497,124,32783.50515463918
498,127,33194.805194805194
499,125,32919.89664082687
500,125,32919.89664082687
501,126,33056.99481865285
502,126,33056.99481865285
503,125,32919.89664082687
504,125,32919.89664082687
505,125,32919.89664082687
506,124,32783.50515463918
507,130,33612.56544502618
508,124,32783.50515463918
509,122,32512.82051282051
510,122,32512.82051282051
511,124,32783.50515463918
512,123,32647.814910025707
513,124,32783.50515463918
514,130,33612.56544502618
515,123,32647.814910025707
516,125,32919.89664082687
517,126,33056.99481865285
518,125,32919.89664082687
519,125,32919.89664082687
520,125,32919.89664082687
521,126,33056.99481865285
522,128,33333.333333333336
523,131,33753.280839895015
524,129,33472.58485639687
525,129,33472.58485639687
526,129,33472.58485639687
527,127,33194.805194805194
528,127,33194.805194805194
529,126,33056.99481865285
530,127,33194.805194805194
531,128,33333.333333333336
532,132,33894.73684210526
533,132,33894.73684210526
534,132,33894.73684210526
535,132,33894.73684210526
536,131,33753.280839895015
537,131,33753.280839895015
538,131,33753.280839895015
539,130,33612.56544502618
540,133,34036.93931398417
541,131,33753.280839895015
542,133,34036.93931398417
543,133,34036.93931398417
544,138,34759.358288770054
545,131,33753.280839895015
546,132,33894.73684210526
547,131,33753.280839895015
548,131,33753.280839895015
549,132,33894.73684210526
550,130,33612.56544502618
551,132,33894.73684210526
552,131,33753.280839895015
553,130,33612.56544502618
554,135,34323.60742705571
555,133,34036.93931398417
556,132,33894.73684210526
557,135,34323.60742705571
558,133,34036.93931398417
559,134,34179.89417989418
560,140,35053.76344086022
561,139,34906.16621983914
562,138,34759.358288770054
563,138,34759.358288770054
564,140,35053.76344086022
565,138,34759.358288770054
566,134,34179.89417989418
567,133,34036.93931398417
568,136,34468.085106382976
569,135,34323.60742705571
570,135,34323.60742705571
571,136,34468.085106382976
572,134,34179.89417989418
573,135,34323.60742705571
574,136,34468.085106382976
575,134,34179.89417989418
576,135,34323.60742705571
577,139,34906.16621983914
578,136,34468.085106382976
579,137,34613.33333333333
580,138,34759.358288770054
581,136,34468.085106382976
582,137,34613.33333333333
583,138,34759.358288770054
584,138,34759.358288770054
585,140,35053.76344086022
586,138,34759.358288770054
587,137,34613.33333333333
588,138,34759.358288770054
589,138,34759.358288770054
590,138,34759.358288770054
591,138,34759.358288770054
592,137,34613.33333333333
593,138,34759.358288770054
594,138,34759.358288770054
595,137,34613.33333333333
596,138,34759.358288770054
597,138,34759.358288770054
598,140,35053.76344086022
599,139,34906.16621983914
600,138,34759.358288770054
601,138,34759.358288770054
602,143,35501.355013550135
603,138,34759.358288770054
604,138,34759.358288770054
605,137,34613.33333333333
606,136,34468.085106382976
607,137,34613.33333333333
608,136,34468.085106382976
609,139,34906.16621983914
610,137,34613.33333333333
611,138,34759.358288770054
612,140,35053.76344086022
613,140,35053.76344086022
614,140,35053.76344086022
615,140,35053.76344086022
616,145,35803.814713896456
617,142,35351.35135135135
618,141,35202.156334231804
619,141,35202.156334231804
620,141,35202.156334231804
621,139,34906.16621983914
622,140,35053.76344086022
623,140,35053.76344086022
624,140,35053.76344086022
625,140,35053.76344086022
626,139,34906.16621983914
627,140,35053.76344086022
628,141,35202.156334231804
629,141,35202.156334231804
630,140,35053.76344086022
631,142,35351.35135135135
632,140,35053.76344086022
633,142,35351.35135135135
634,141,35202.156334231804
635,141,35202.156334231804
636,141,35202.156334231804
637,141,35202.156334231804
638,141,35202.156334231804
639,142,35351.35135135135
640,142,35351.35135135135
641,141,35202.156334231804
642,142,35351.35135135135
643,141,35202.156334231804
644,143,35501.355013550135
645,141,35202.156334231804
646,142,35351.35135135135
647,143,35501.355013550135
648,143,35501.355013550135
649,143,35501.355013550135
650,142,35351.35135135135
651,143,35501.355013550135
652,143,35501.355013550135
653,144,35652.17391304348
654,144,35652.17391304348
655,144,35652.17391304348
656,145,35803.814713896456
657,143,35501.355013550135
658,142,35351.35135135135
659,142,35351.35135135135
660,141,35202.156334231804
661,141,35202.156334231804
662,141,35202.156334231804
663,141,35202.156334231804
664,143,35501.355013550135
665,142,35351.35135135135
666,141,35202.156334231804
667,143,35501.355013550135
668,142,35351.35135135135
669,142,35351.35135135135
670,143,35501.355013550135
671,143,35501.355013550135
672,143,35501.355013550135
673,144,35652.17391304348
674,143,35501.355013550135
675,144,35652.17391304348
676,145,35803.814713896456
677,144,35652.17391304348
678,144,35652.17391304348
679,144,35652.17391304348
680,145,35803.814713896456
681,147,36109.58904109589
682,145,35803.814713896456
683,145,35803.814713896456
684,145,35803.814713896456
685,145,35803.814713896456
686,145,35803.814713896456
687,145,35803.814713896456
688,145,35803.814713896456
689,146,35956.284153005465
690,145,35803.814713896456
691,147,36109.58904109589
692,148,36263.73626373626
693,148,36263.73626373626
694,147,36109.58904109589
695,147,36109.58904109589
696,147,36109.58904109589
697,148,36263.73626373626
698,147,36109.58904109589
699,147,36109.58904109589
700,147,36109.58904109589
701,147,36109.58904109589
702,147,36109.58904109589
703,147,36109.58904109589
704,146,35956.284153005465
705,147,36109.58904109589
706,147,36109.58904109589
707,149,36418.732782369145
708,148,36263.73626373626
709,147,36109.58904109589
710,147,36109.58904109589
711,147,36109.58904109589
712,147,36109.58904109589
713,148,36263.73626373626
714,148,36263.73626373626
715,148,36263.73626373626
716,147,36109.58904109589
717,149,36418.732782369145
718,148,36263.73626373626
719,148,36263.73626373626
720,148,36263.73626373626
721,149,36418.732782369145
722,148,36263.73626373626
723,150,36574.585635359115
724,149,36418.732782369145
725,150,36574.585635359115
